establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-38-5-0000048;Juventud Norteña;Bar-Cafeteria;La Cuesta, 66;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;0.0;0.0
B-38-5-0000049;Puente Roto;Bar-Cafeteria;Tigalate,;La Palma;Santa Cruz De Tenerife;Villa De Mazo;_U;38730;-17.79597;28.53994
B-38-5-0000050;Tigotán;Bar-Cafeteria;Avda.General Franco, 49;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;0.0;0.0
B-38-5-0000052;El Ideal;Bar-Cafeteria;General Franco, 20;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;0.0;0.0
B-38-5-0000054;Bahía;Bar-Cafeteria;Lemus, 1;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.766367;28.681385
B-38-5-0000056;Caribe;Bar-Cafeteria;José Antonio, 2;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;0.0;0.0
B-38-5-0000057;Cine Sauces;Bar-Cafeteria;Ramón Y Cajal, 6;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.773217;28.80449
B-38-5-0000059;La Papirusa;Bar-Cafeteria;Avenida Marítima, 13;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764924;28.682241
B-38-5-0000060;Sputnik;Bar-Cafeteria;Avenida Marítima, 11;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.765064;28.682055
B-38-5-0000062;Arepera Pay Pay;Bar-Cafeteria;Avenida Carlos Francisco Lorenzo Navarro;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.913036;28.657382
B-38-5-0000063;Teneguia;Bar-Cafeteria;Avenida 30 De Mayo;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.788333;28.662869
B-38-5-0000064;Venezuela;Bar-Cafeteria;La Dura, 2;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.788147;28.662009
B-38-5-0000065;Artillería;Bar-Cafeteria;Sebastián Arozena, 15;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.769947;28.678607
B-38-5-0000066;Avenida;Bar-Cafeteria;Avenida General Franco,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;0.0;0.0
B-38-5-0000067;Central;Bar-Cafeteria;Plaza De España , 2;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38776;-17.933229;28.643882
B-38-5-0000068;El Kristal;Bar-Cafeteria;Plaza De España,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38776;-17.933375;28.64391
B-38-5-0000069;Miami;Bar-Cafeteria;Hernández Pérez, 12;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38776;-17.933184;28.642962
B-38-5-0000070;Trópico;Bar-Cafeteria;Primero De Mayo, 4;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;-17.93361;28.640761
B-38-5-0000071;Manicomio;Bar-Cafeteria;Avenida General Franco,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;0.0;0.0
B-38-5-0000072;España;Bar-Cafeteria;Plaza De España,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;-17.933375;28.64391
B-38-5-0000073;Omirio;Bar-Cafeteria;Carretera General,;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;0.0;0.0
B-38-5-0000074;El Faro;Bar-Cafeteria;General Franco, 58;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.787435;28.663389
B-38-5-0000076;Melchor;Bar-Cafeteria;Doctor Pérez Camacho, 1;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.761248;28.687298
B-38-5-0000077;Zulay;Bar-Cafeteria;Calle Perez Volcan;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764625;28.683961
B-38-5-0000078;Stop;Bar-Cafeteria;Carretera Puerto Naos,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.908481;28.632167
B-38-5-0000081;Balta;Bar-Cafeteria;General Franco, 66;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;0.0;0.0
B-38-5-0000082;Cumbre;Bar-Cafeteria;Ctra.General,;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;-17.87399;28.6482
B-38-5-0000084;La Dehesa;Bar-Cafeteria;Llano De La Cruz, 44;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;0.0;0.0
B-38-5-0000085;Avenida;Bar-Cafeteria;Avda.Blas Pérez González,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.760171;28.686568
B-38-5-0000087;Pompy Doo;Bar-Cafeteria;Ctra.General, 29;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;-17.8175;28.8125
B-38-5-0000089;Macario;Bar-Cafeteria;Los Galguitos, 173;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.763983;28.780267
B-38-5-0000094;El Chiche;Bar-Cafeteria;Velázquez, 2;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.923873;28.658868
B-38-5-0000096;Las Lapas;Bar-Cafeteria;Armas Argual,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.92293;28.66183
B-38-5-0000098;Tívoli;Bar-Cafeteria;Playa De Puerto Naos,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;0.0;0.0
B-38-5-0000101;La Cárcel;Bar-Cafeteria;El Rieguito, 2;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764476;28.682761
B-38-5-0000102;Exlor;Bar-Cafeteria;Calle Odaly;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.765073;28.682785
B-38-5-0000105;Mesón Del Pollo;Bar-Cafeteria;Aridane, 5;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.910817;28.65877
B-38-5-0000106;Juan Hernández;Bar-Cafeteria;Puerto Espíndola,;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.763722;28.807472
B-38-5-0000107;El Típico;Bar-Cafeteria;Avda. Marítima, 21;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764552;28.682688
B-38-5-0000110;Baltasar Martín;Bar-Cafeteria;Santo Domigo,;La Palma;Santa Cruz De Tenerife;Garafia;_U;38787;0.0;0.0
B-38-5-0000113;Aquario;Bar-Cafeteria;Manuel De Falla, 212;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.922122;28.658463
B-38-5-0000114;My House;Bar-Cafeteria;Carlos Fco.Lorenzo Navarro, 24;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.914734;28.657579
B-38-5-0000117;Napoleón;Bar-Cafeteria;Ramón Y Cajal, 11;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.772775;28.804727
B-38-5-0000120;La Cobacha;Bar-Cafeteria;El Puerto,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;-17.94736;28.65189
B-38-5-0000122;Las Tejas;Bar-Cafeteria;Puerto Naos, 443;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.911432;28.65321
B-38-5-0000124;José Luis Brito;Bar-Cafeteria;Carretera Puerto Naos,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.908481;28.632167
B-38-5-0000125;Corinto;Bar-Cafeteria;Avda.Enrique Mederos, 22;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.915065;28.659674
B-38-5-0000127;Centaurea;Bar-Cafeteria;Los Canarios, 57;La Palma;Santa Cruz De Tenerife;Fuencaliente De La Palma;_U;38740;-17.84643;28.493701
B-38-5-0000130;José Carlos ;Bar-Cafeteria;Ctra.Las Nieves,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.77867;28.69556
B-38-5-0000131;Leal;Bar-Cafeteria;General Mola, 16;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.771985;28.808667
B-38-5-0000132;Kairos;Bar-Cafeteria;Avenida Maritima;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.76252;28.68505
B-38-5-0000133;Los Vinos;Bar-Cafeteria;Botazo,;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.793263;28.667034
B-38-5-0000136;Puerto Escondido;Bar-Cafeteria;Plaza De San Fernando,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.760599;28.689024
B-38-5-0000137;Crescencio Rodríguez;Bar-Cafeteria;Mirca,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.76176;28.697614
B-38-5-0000138;La Parrilla;Bar-Cafeteria;Malpaís,;La Palma;Santa Cruz De Tenerife;Villa De Mazo;_U;38730;-17.779632;28.607371
B-38-5-0000140;Eme 22;Bar-Cafeteria;Enrique Mederos, 22;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.915064;28.659635
B-38-5-0000144;Ismael Fernández;Bar-Cafeteria;Avda.José Antonio,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.761009;28.686693
B-38-5-0000145;Bolera;Bar-Cafeteria;Avda.Blas Pérez González,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.760171;28.686568
B-38-5-0000147;Boxes;Bar-Cafeteria;Castillete, 9;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.760873;28.68708
B-38-5-0000148;Taburiente;Bar-Cafeteria;General Franco, 5;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;-17.879075;28.651966
B-38-5-0000152;Rodríguez;Bar-Cafeteria;Avda.Marítima, 21;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764552;28.682688
B-38-5-0000153;Leal;Bar-Cafeteria;Princesa Dácil, 7;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.917412;28.6566
B-38-5-0000154;Ismael Martín Paz;Bar-Cafeteria;El Pueblo,;La Palma;Santa Cruz De Tenerife;Puntallana;_U;38715;-17.74458;28.74022
B-38-5-0000155;Los Faroles;Bar-Cafeteria;Ctra.General Del Sur,Km 5,;La Palma;Santa Cruz De Tenerife;Breña Baja;_U;38712;0.0;0.0
B-38-5-0000158;Bujaz;Bar-Cafeteria;La Dura, 39;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.787212;28.660642
B-38-5-0000160;El Trebol;Bar-Cafeteria;Carretera Vueltas De Matos;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.77815;28.68441
B-38-5-0000161;Los Tilos;Bar-Cafeteria;Los Galguitos, S/N;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.801981;28.790106
B-38-5-0000163;Aysuragán;Bar-Cafeteria;Trasera, 49;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;0.0;0.0
B-38-5-0000164;Leal;Bar-Cafeteria;General Franco, 6;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38700;0.0;0.0
B-38-5-0000167;Rivera;Bar-Cafeteria;Calle La Portada;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.769348;28.679398
B-38-5-0000169;Casa Suiza;Bar-Cafeteria;Los Canarios,;La Palma;Santa Cruz De Tenerife;Fuencaliente De La Palma;_U;38740;-17.843157;28.493958
B-38-5-0000171;Sancho;Bar-Cafeteria;13 De Septiembre, 4;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;-17.879313;28.651438
B-38-5-0000172;Jedey;Bar-Cafeteria;Barriada Jedey,;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;0.0;0.0
B-38-5-0000175;Centauro;Bar-Cafeteria;Avda. José  Antonio,;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;-17.88039;28.6522
B-38-5-0000178;Elumar;Bar-Cafeteria;Drago, S/N;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;-17.804811;28.828938
B-38-5-0000179;El Negrito;Bar-Cafeteria;Barrio De Todoque,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.903933;28.616632
B-38-5-0000180;Galaxia;Bar-Cafeteria;Avda.Enrique Mederos,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.91792;28.66006
B-38-5-0000181;Galaxia Discoteca;Bar-Cafeteria;Avda.Enrique Mederos, 19;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.915212;28.659476
B-38-5-0000182;Made In Italy;Bar-Cafeteria;Marítima, 35;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.763257;28.684214
B-38-5-0000184;La  Bolera;Bar-Cafeteria;Alvárez De Abreu, 33;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764713;28.682894
B-38-5-0000186;La Carrilla, S/N;Bar-Cafeteria;L Acarrilla , S/N;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.907439;28.659374
B-38-5-0000188;Copacabana;Bar-Cafeteria;Calle San Vicente De Paul;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.763783;28.685432
B-38-5-0000189;El Ranchito;Bar-Cafeteria;Barrio De La Laguna,;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;0.0;0.0
B-38-5-0000190;Corona Roja;Bar-Cafeteria;Parque Antonio Gómez Felipe , 49;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.913939;28.653256
B-38-5-0000192;Teguayco;Bar-Cafeteria;General Franco,;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;-17.933311;28.643067
B-38-5-0000193;Caboco;Bar-Cafeteria;Ctra.Gral.San Andrés Y Sauces,;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.774265;28.804703
B-38-5-0000194;Manatial;Bar-Cafeteria;Ctra.Gral, San Andrés Y Sauces, 49;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.77321;28.807071
B-38-5-0000195;Tres Coronas;Bar-Cafeteria;Av. El Puente, 25;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.765137;28.684772
B-38-5-0000196;Rodríguez;Bar-Cafeteria;Ctra.Gral.San Andrés Y Sauces,;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;0.0;0.0
B-38-5-0000197;Pol;Bar-Cafeteria;Ramón Pol, 5;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.91705;28.659567
B-38-5-0000199;Canarias;Bar-Cafeteria;Ctra.Gral.Tijararafe, 8;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;-17.953844;28.712837
B-38-5-0000200;Siete Islas;Bar-Cafeteria;Alvárez De Abreu, 65;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.765439;28.681978
B-38-5-0000201;Tasca Luis;Bar-Cafeteria;Pedro Poggio, 7;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.76541;28.684169
B-38-5-0000202;Gaysán;Bar-Cafeteria;General Franco, 10;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.80326;28.65216
B-38-5-0000203;Del Pino;Bar-Cafeteria;Extensión Agrararia,;La Palma;Santa Cruz De Tenerife;Puntagorda;_U;38789;0.0;0.0
B-38-5-0000204;El Rincón De Papá;Bar-Cafeteria;General La Polvacera, 248;La Palma;Santa Cruz De Tenerife;Breña Baja;_U;38712;-17.770489;28.633361
B-38-5-0000205;Pirata;Bar-Cafeteria;Ctar.Gral.Barlovento,;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;0.0;0.0
B-38-5-0000206;María;Bar-Cafeteria;Pérez De Brito, 100;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764556;28.683622
B-38-5-0000207;La Pradera;Bar-Cafeteria;Velachero, 16;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.767065;28.68854
B-38-5-0000208;Caibo;Bar-Cafeteria;Apurón, 6;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.765324;28.682388
B-38-5-0000209;Prizmas;Bar-Cafeteria;José Antonio, 26;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;0.0;0.0
B-38-5-0000210;San Nicolás;Bar-Cafeteria;San Nicolás, 13;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;-17.88042;28.648222
B-38-5-0000211;Bagañete;Bar-Cafeteria;Calle Progreso;La Palma;Santa Cruz De Tenerife;Tazacorte;_U;38770;-17.933912;28.640683
B-38-5-0000212;Vidasor;Bar-Cafeteria;Jesús,Esq. Baltasar Martín,;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.761639;28.685803
B-38-5-0000213;Canaima;Bar-Cafeteria;Ramón Y Cajal, 8;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.77307;28.804527
B-38-5-0000215;Los Faroles;Bar-Cafeteria;Ctra. Gral, 11;La Palma;Santa Cruz De Tenerife;Villa De Mazo;_U;38730;-17.801292;28.553837
B-38-5-0000218;El Marquito;Bar-Cafeteria;Cruz Roja, 26;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764235;28.687529
B-38-5-0000219;Conejo Blanco;Bar-Cafeteria;Hermosilla, S/N;La Palma;Santa Cruz De Tenerife;El Paso;_U;38750;0.0;0.0
B-38-5-0000221;Tasca Chica;Bar-Cafeteria;Manuel De Falla, 26;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.922485;28.658483
B-38-5-0000222;La Fuente;Bar-Cafeteria;Plaza  De San Juan, 7;La Palma;Santa Cruz De Tenerife;Puntallana;_U;38715;-17.74472;28.74004
B-38-5-0000224;La Cancela;Bar-Cafeteria;Gallegos,;La Palma;Santa Cruz De Tenerife;Barlovento;_U;38726;-17.840806;28.828839
B-38-5-0000225;Nogales;Bar-Cafeteria;Cuesta  Medina-El Granel ,;La Palma;Santa Cruz De Tenerife;Puntallana;_U;38715;-17.757097;28.755149
B-38-5-0000226;San Bartolo;Bar-Cafeteria;San Bartolo, 6;La Palma;Santa Cruz De Tenerife;Puntallana;_U;38715;-17.761263;28.768744
B-38-5-0000228;Menta-Limón;Bar-Cafeteria;Avda.El Puente, 42;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.766157;28.684965
B-38-5-0000229;Montes De Luna;Bar-Cafeteria;Carretera General Montes De Luna;La Palma;Santa Cruz De Tenerife;Villa De Mazo;_U;38730;-17.81562;28.535236
B-38-5-0000230;Mairali;Bar-Cafeteria;Bethencourt Morales, 37;La Palma;Santa Cruz De Tenerife;Breña Baja;_U;38712;-17.76474;28.65749
B-38-5-0000231;El Rinconcito;Bar-Cafeteria;Las Martelas, 136;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.907609;28.639479
B-38-5-0000232;Halley;Bar-Cafeteria;El Pueblo,;La Palma;Santa Cruz De Tenerife;Puntallana;_U;38715;-17.74454;28.739038
B-38-5-0000233;Anmarín;Bar-Cafeteria;General Franco, 31;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;0.0;0.0
B-38-5-0000236;Doble A;Bar-Cafeteria;Sarvelio Pérez Pulido, 10;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.907816;28.659469
B-38-5-0000238;El Mexicano;Bar-Cafeteria;Avenida Maritima;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.76252;28.68505
B-38-5-0000239;La Luz;Bar-Cafeteria;La Luz, 44;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.767251;28.681409
B-38-5-0000240;Shell La Grama;Bar-Cafeteria;Carretera General La Grama Km 3.8;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.77154;28.662039
B-38-5-0000243;Banot;Bar-Cafeteria;Castillete, 26;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.760154;28.688185
B-38-5-0000244;De La Plaza;Bar-Cafeteria;General Franco, 63;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.787435;28.663389
B-38-5-0000246;La Guagua;Bar-Cafeteria;Barrio De Aguatavar, S/N;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;-17.964977;28.727998
B-38-5-0000247;Arepera La Terraza;Bar-Cafeteria;Treinta De Mayo, 31;La Palma;Santa Cruz De Tenerife;Breña Alta;_U;38710;-17.787344;28.663137
B-38-5-0000248;Bola Bola;Bar-Cafeteria;Alvárez De Abreu, 29;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764451;28.683093
B-38-5-0000249;La Fuente;Bar-Cafeteria;Pérez De Brito, 47;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.762751;28.685469
B-38-5-0000250;Pizzeria La Fuente;Bar-Cafeteria;El Pueblo,;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;-17.954965;28.711374
B-38-5-0000251;Prismas;Bar-Cafeteria;General, 47;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;0.0;0.0
B-38-5-0000252;La Lucha;Bar-Cafeteria;El Pueblo,;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;-17.954215;28.713428
B-38-5-0000253;Delbic;Bar-Cafeteria;El Pueblo,;La Palma;Santa Cruz De Tenerife;Tijarafe;_U;38780;-17.954215;28.713428
B-38-5-0000254;Las Indias;Bar-Cafeteria;Las Indias, 147;La Palma;Santa Cruz De Tenerife;Fuencaliente De La Palma;_U;38740;-17.859054;28.501378
B-38-5-0000255;Sisigan;Bar-Cafeteria;Ctra. Gral. Del Norte,;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.77498;28.806248
B-38-5-0000256;La Venta;Bar-Cafeteria;Ramón Y Cajal, 1;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.773533;28.804521
B-38-5-0000257;Winnit Carambola;Bar-Cafeteria;Calle Diaz Pimienta;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.912887;28.658317
B-38-5-0000260;La Plaza;Bar-Cafeteria;Los Galguitos,;La Palma;Santa Cruz De Tenerife;San Andres Y Sauces;_U;38720;-17.764718;28.780709
B-38-5-0000261;Puerta Tres;Bar-Cafeteria;Manuel De Falla, 24;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;-17.922259;28.658602
B-38-5-0000262;Perdomo;Bar-Cafeteria;Avda.Marítima, 84;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.759625;28.688221
B-38-5-0000263;Calypso;Bar-Cafeteria;Guayatanta, 15;La Palma;Santa Cruz De Tenerife;Los Llanos De Aridane;_U;38760;0.0;0.0
B-38-5-0000264;Winnit Turbo;Bar-Cafeteria;El Puente, 21;La Palma;Santa Cruz De Tenerife;Santa Cruz De La Palma;_U;38700;-17.764986;28.684474
