establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-38-6-0000025;Las Jornadas;Bar-Cafeteria;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.339158;28.088524
B-38-6-0000026;Submarino;Bar-Cafeteria;Ctra.Gral, 181;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.193827;28.168951
B-38-6-0000027;La Cacatua;Bar-Cafeteria;Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334639;28.083012
B-38-6-0000029;Las Carabelas;Bar-Cafeteria;Plaza De La Constitución, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110134;28.09106
B-38-6-0000032;Carlos;Bar-Cafeteria;El Caidero, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.334824;28.095298
B-38-6-0000033;Plaza;Bar-Cafeteria;La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.33511;28.09519
B-38-6-0000034;Clemente;Bar-Cafeteria;Ctra.Gral.La Alameda, 21;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;0.0;0.0
B-38-6-0000037;Bar Restaurante La Chalana ;Bar-Cafeteria;Barrio De Colón;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
B-38-6-0000039;El Pescador;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.334477;28.083114
B-38-6-0000040;Vueltas;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000042;Luisa;Bar-Cafeteria;Plaza De La Alojera,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;0.0;0.0
B-38-6-0000043;Callejeta;Bar-Cafeteria;Avda. De Colón,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.11269;28.09178
B-38-6-0000044;Amparo Perdomo Mesa;Bar-Cafeteria;Alojera,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.2662;28.17913
B-38-6-0000046;Bar Zumeria Genaro;Bar-Cafeteria;C/ Ruiz De Padron;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.111494;28.091769
B-38-6-0000047;Paco;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000049;Navarro;Bar-Cafeteria;Chipude,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.28143;28.11116
B-38-6-0000050;Yballa;Bar-Cafeteria;Queipo De Llano,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.265626;28.179893
B-38-6-0000051;Gran Rey;Bar-Cafeteria;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.338859;28.089034
B-38-6-0000052;La Candelaria;Bar-Cafeteria;Chipude,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.28143;28.11116
B-38-6-0000055;Tito;Bar-Cafeteria;Chiipude,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;0.0;0.0
B-38-6-0000056;El Cercado;Bar-Cafeteria;El Cercado,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.28635;28.12242
B-38-6-0000060;Ossorio;Bar-Cafeteria;Pza. Alojera,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.33225;28.16486
B-38-6-0000061;Nino;Bar-Cafeteria;Ctra. Del Hospital,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;0.0;0.0
B-38-6-0000062;Guada;Bar-Cafeteria;El Retamal,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.31145;28.11658
B-38-6-0000063;El Tarajal;Bar-Cafeteria;Bda.De Colón,Playa Santiago,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;0.0;0.0
B-38-6-0000064;Amparo;Bar-Cafeteria;Las Hayas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.2922;28.12862
B-38-6-0000065;Mi Causa ;Bar-Cafeteria;C/ Curato;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;0.0;0.0
B-38-6-0000067;La Alegría;Bar-Cafeteria;La Alegría, 100;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.239525;28.06288
B-38-6-0000071;Colón;Bar-Cafeteria;Avda. De Colón,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.110533;28.091409
B-38-6-0000072;Lomo Del Balo;Bar-Cafeteria;Lomo El Balo, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38879;-17.308743;28.118198
B-38-6-0000074;Bar Curva;Bar-Cafeteria;Orilla Del Llano;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.108159;28.092036
B-38-6-0000077;La Terraza;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000080;Avenida;Bar-Cafeteria;Ctra. Gral,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38600;0.0;0.0
B-38-6-0000081;Mostaza;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000082;Casa Gregorio;Bar-Cafeteria;Ctra. Gral.,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.19851;28.163138
B-38-6-0000084;Bar Los Camioneros ;Bar-Cafeteria;C/ Apartaderos;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.27665;28.10657
B-38-6-0000085;Los Amigos;Bar-Cafeteria;Avda.Guillermo Ascanio,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.266077;28.179546
B-38-6-0000087;Irguan;Bar-Cafeteria;Ctra. General,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.198316;28.163797
B-38-6-0000090;Elías;Bar-Cafeteria;Chipude,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.28143;28.11116
B-38-6-0000092;Bar Don Tapeo;Bar-Cafeteria;Ruiz De Padrón, 2 Bajo;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110732;28.090762
B-38-6-0000093;Tasca La Noria;Bar-Cafeteria;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
B-38-6-0000095;Las Gaviotas;Bar-Cafeteria;Ctra.Gral Borbalán,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.335443;28.089065
B-38-6-0000098;Quiosco Tarajal;Bar-Cafeteria;La Playa,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.26244;28.18902
B-38-6-0000099;La Playa;Bar-Cafeteria;La Playa, S/N;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;0.0;0.0
B-38-6-0000100;El Zoco;Bar-Cafeteria;Triana,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.266345;28.178976
B-38-6-0000102;Gran Parada;Bar-Cafeteria;Ctra. La Playa,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;0.0;0.0
B-38-6-0000103;Los Prismas;Bar-Cafeteria;Pya.Sta. Catalina, S/N;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;0.0;0.0
B-38-6-0000104;La Torre;Bar-Cafeteria;Ruiz De Padrón, 17;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.111427;28.091421
B-38-6-0000106;Salitre;Bar-Cafeteria;Avenida De Los Descubridores;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.110824;28.090522
B-38-6-0000107;Club Del Mar;Bar-Cafeteria;La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.342366;28.095389
B-38-6-0000108;Tasca La Marea;Bar-Cafeteria;Antongil, S/N., N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38600;0.0;0.0
B-38-6-0000111;La Galería;Bar-Cafeteria;La Calera,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.33511;28.09519
B-38-6-0000112;Vueltas;Bar-Cafeteria;Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333442;28.082684
B-38-6-0000113;Bar Cafetería Casa Creativa;Bar-Cafeteria;Carretera General De Hermigua 76 1;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.190715;28.170628
B-38-6-0000116;El Lamero;Bar-Cafeteria;Avda De Los Descubridores,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.11236;28.08864
B-38-6-0000117;Tajaraste;Bar-Cafeteria;República De Chile, 7;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.111231;28.091756
B-38-6-0000119;Estudiantes;Bar-Cafeteria;Cruz Chiquita,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.11474;28.08992
B-38-6-0000120;Paso Alto;Bar-Cafeteria;La Cerca,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.19735;28.1554
B-38-6-0000121;Bodegón Las Rosas;Bar-Cafeteria;Las Rosas,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38600;-17.22201;28.18346
B-38-6-0000122;Discoteca Fin Fan;Bar-Cafeteria;Virgen De Guadulupe,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.109785;28.090875
B-38-6-0000124;La Mortera;Bar-Cafeteria;Lomo San Pedro,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.200028;28.150235
B-38-6-0000125;La Tasca;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000126;Cuba Libre;Bar-Cafeteria;Plaza De Las Américas,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.109683;28.090405
B-38-6-0000128;El Pejín;Bar-Cafeteria;Plaza De Las Américas, 12;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.11066;28.091482
B-38-6-0000129;Bar Betermann;Bar-Cafeteria;Ctra. Gral.,;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38600;-17.194475;28.186088
B-38-6-0000132;Bar Hermigua;Bar-Cafeteria;Ctra. Gral, 11;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.198385;28.16378
B-38-6-0000133;Autobar Herrera;Bar-Cafeteria;Plaza De La Constitución,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38600;-17.26633;28.17937
B-38-6-0000134;Tasca Paula;Bar-Cafeteria;Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333442;28.082684
B-38-6-0000137;Kx;Bar-Cafeteria;Borbalán,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.334955;28.088905
B-38-6-0000138;Jana¿S Bar;Bar-Cafeteria;La Playa, Edif.Normara, 15;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.342715;28.095759
B-38-6-0000140;Taberna De Vueltas;Bar-Cafeteria;Vueltas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.333989;28.084499
B-38-6-0000141;Bar Cafeteria El Cruce;Bar-Cafeteria;Las Rosas Cruce Juego De Bolas;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38600;0.0;0.0
B-38-6-0000142;Gekko;Bar-Cafeteria;La Playa, Edif. Normara,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.343148;28.096124
B-38-6-0000143;Lila;Bar-Cafeteria;Ctra. Gral, 711;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38600;0.0;0.0
B-38-6-0000145;Bodegón La Vizcaína;Bar-Cafeteria;La Vizcaína,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.309389;28.113905
B-38-6-0000146;Bar Zumería Maracuya;Bar-Cafeteria;Avda. Marítima, 56;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.198399;28.027954
B-38-6-0000147;Bar Rodriguez ;Bar-Cafeteria;El Estanquillo,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.20408;28.15007
B-38-6-0000148;Tasca Marinera Blue Marlin;Bar-Cafeteria;Pza. De La Constitución, 6;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.109807;28.091085
B-38-6-0000149;La Canela En Comunidad;Bar-Cafeteria;Borbalán,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.334955;28.088905
B-38-6-0000150;Bar Dulcería Hel. Mendoza;Bar-Cafeteria;Real Pza De Las Américas,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.110824;28.090522
B-38-6-0000151;El Ambigu;Bar-Cafeteria;Plaza De Las Américas, 8;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;-17.109773;28.090747
B-38-6-0000152;Los Amigos;Bar-Cafeteria;Las Barreras,;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38600;-17.198278;28.150212
B-38-6-0000154;Restaurante Lo Colorado;Bar-Cafeteria;Edif. Gomera Verde . La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.34316;28.095144
B-38-6-0000155;Winni San Sebastian;Bar-Cafeteria;Plaza De Las Americas;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.109683;28.090405
B-38-6-0000156;Zumería Arepera La Camp;Bar-Cafeteria;Mercado Municipal, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110443;28.091197
B-38-6-0000158;Zumería La Finca;Bar-Cafeteria;Ctra.La Calera A La Playa,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;0.0;0.0
B-38-6-0000159;Café- Bar Vehículo;Bar-Cafeteria;Vía Pública San Antonio Sur.,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38600;0.0;0.0
B-38-6-0000160;Bar Lomo Del Riego;Bar-Cafeteria;Piedras Quebradas,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38600;-17.328183;28.103838
B-38-6-0000163;El Bernegal;Bar-Cafeteria;Lomo Fragoso , 3;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.164067;28.117752
B-38-6-0000165;Los Alisios;Bar-Cafeteria;Las Trincheras, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
B-38-6-0000166;Cofradía Ntra. Sra. Del Carmen;Bar-Cafeteria;Las Vueltas, S/N;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333442;28.082684
B-38-6-0000167;Kiosko Bar Centro De Salud;Bar-Cafeteria;Avda. Jose Aguiar Nº 17;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.11919;28.09958
B-38-6-0000168;Cafeteria-Tasca Los Chico`S;Bar-Cafeteria;Playa De Santiago, 3;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.196607;28.029435
B-38-6-0000169;Bar Los Castaños;Bar-Cafeteria;Avda Marítima;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19653;28.029075
B-38-6-0000170;Kiosko Bar El Molino;Bar-Cafeteria;Parque Urbanización El Molino, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
B-38-6-0000171;Disco Pub Latino;Bar-Cafeteria;Avda. Marítima, 6;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19833;28.027992
B-38-6-0000172;Bar-Zumería Parque La Torre;Bar-Cafeteria;República De Chile, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112961;28.091037
B-38-6-0000173;Alf'S Garden;Bar-Cafeteria;La Playa, Edf. Normara, Local , 4;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.343148;28.096124
B-38-6-0000174;La Goleta ;Bar-Cafeteria;Vueltas,   Edificio  Italia,  , 1;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333989;28.084499
B-38-6-0000175;Transilvania;Bar-Cafeteria;Ctra. Playa Del Ingles, Edf. Casanova,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.34547;28.097108
B-38-6-0000176;La Botellita;Bar-Cafeteria;Real, 12;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110623;28.091478
B-38-6-0000177;El Rejon Playa, S.L.;Bar-Cafeteria;Santa Catalina, 5;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.184911;28.176301
B-38-6-0000180;Bar Marejada;Bar-Cafeteria;Avda. Fred Olsen, La Marina Local , 7;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.10705;28.08951
B-38-6-0000181;Cacao;Bar-Cafeteria;Avda. De Colon Edf, Tavia Local , 3;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112783;28.091804
B-38-6-0000182;Tasca Pastrana;Bar-Cafeteria;Barranco De Santiago, Pastrana, S/N;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38811;-17.194437;28.032764
B-38-6-0000183;La Sacristia;Bar-Cafeteria;Del Medio, 87;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.112313;28.093653
B-38-6-0000184;Bar Tomas ;Bar-Cafeteria;Santiago Apostol, Plaza Del Carmen, S/N;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;0.0;0.0
B-38-6-0000186;La Isla;Bar-Cafeteria;Fred Olsen, 2 Local 7;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.109344;28.090167
B-38-6-0000187;Bar Cafeteria El M Uelle;Bar-Cafeteria;Avda. Fred Olsen, Edf. La Marina Local , 1-2;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
B-38-6-0000188;Bar Bodegon Del Mar;Bar-Cafeteria;Avenida Maritima;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38800;-17.19637;28.029089
B-38-6-0000189;Medina;Bar-Cafeteria;El Estanquillo, 60;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.203369;28.151436
B-38-6-0000190;Bar Perdomo;Bar-Cafeteria;Barranco El Mono, S/N;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38800;-17.2662;28.17913
B-38-6-0000193;Bar Beraca;Bar-Cafeteria;Ruiz De Padron, 103;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.114466;28.095311
B-38-6-0000195;Bar Tasca Capitol;Bar-Cafeteria;General Hermigua , 195;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;0.0;0.0
B-38-6-0000196;Arepera Beraca;Bar-Cafeteria;Ruiz De Padron , 84;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.114466;28.095311
B-38-6-0000197;Tapas Et Mas ;Bar-Cafeteria;C/ Real;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110786;28.091474
B-38-6-0000200;Enyesque;Bar-Cafeteria;Santiago Apostol, 14;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.196788;28.029579
B-38-6-0000201;Kikismiki;Bar-Cafeteria;De La Constitucion, 12;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.110439;28.091057
B-38-6-0000202;El Surtidor;Bar-Cafeteria;General De Hermigua, , Km 22 Patronato;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.188724;28.172253
B-38-6-0000205;Mi Caprichito Gomero;Bar-Cafeteria;General De Hermigua, , 44;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.194854;28.167805
B-38-6-0000206;Bar Cafeteria La Chama;Bar-Cafeteria;Ctra General De Hermigua (El Curato 0);La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.19851;28.163138
B-38-6-0000207;Bar Cafeteria Lelo;Bar-Cafeteria;De La Junta Edificio Guarapo , 08;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.19873;28.02979
B-38-6-0000208;Cafeteria Dulceria Ibo Alfaro;Bar-Cafeteria;Ctra. General , 95;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.198251;28.158992
B-38-6-0000209;Bar La Cerca ;Bar-Cafeteria;La Cerca, 2;La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.19705;28.155414
B-38-6-0000210;Pan De Vueltas;Bar-Cafeteria;El Llano, 23;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334347;28.085563
B-38-6-0000211;Cafeteria Hospital;Bar-Cafeteria;Hospital Ntra. Sra. De Guadalupe,;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;0.0;0.0
B-38-6-0000212;Bar San Juan;Bar-Cafeteria;Lugar Las Cabezadas (San Juan);La Gomera;Santa Cruz De Tenerife;Hermigua;_U;38820;-17.199806;28.158303
B-38-6-0000213;Roque Iguala S.L.;Bar-Cafeteria;La Dama, S/N;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;0.0;0.0
B-38-6-0000214;Bar Churreria La Explanada;Bar-Cafeteria;La Explanada,;La Gomera;Santa Cruz De Tenerife;Vallehermoso;_U;38840;-17.26406;28.17902
B-38-6-0000215;Cafeteria Rochila;Bar-Cafeteria;Del Carmen Locales , 1, 2;La Gomera;Santa Cruz De Tenerife;Alajero;_U;38812;-17.196833;28.029194
B-38-6-0000216;Mirador De Abrante;Bar-Cafeteria;Ctra. Genral S/N, La Palmita, S/N;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.201165;28.185976
B-38-6-0000217;Tasca La Tajea;Bar-Cafeteria;General Valle Gran Rey, 262;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.326275;28.1057
B-38-6-0000218;El Eden;Bar-Cafeteria;Calle Del Medio;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111149;28.092346
B-38-6-0000219;Cafeteria Panaderia Gran Cafe;Bar-Cafeteria;La Palomera, El Llano,;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.334174;28.085024
B-38-6-0000220;Tasca Las Cruces;Bar-Cafeteria;El Calvario, 1;La Gomera;Santa Cruz De Tenerife;Agulo;_U;38830;-17.195085;28.189629
B-38-6-0000221;La Boutique Del Vino;Bar-Cafeteria;Vueltas Edificio Cantil Local, 3 Y 4;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.333989;28.084499
B-38-6-0000222;Tamahuche;Bar-Cafeteria;Colon, Edf. Baluarte, 0;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.113725;28.092651
B-38-6-0000223;Recreativo Los Leones;Bar-Cafeteria;Ruiz De Padron, 114 Local Bajo;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.1141;28.095112
B-38-6-0000224;Tasca Las Cruces 2;Bar-Cafeteria;Plaza De La Constitucion;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.109855;28.09127
B-38-6-0000225;La Casa De La Playa;Bar-Cafeteria;De La P'Laya-La Puntilla, 7;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.341473;28.094578
B-38-6-0000226;Dulceria,Cafeteria,Bar La Machanga ;Bar-Cafeteria;Paseo Las Palmeras;La Gomera;Santa Cruz De Tenerife;Valle Gran Rey;_U;38870;-17.342861;28.095043
B-38-6-0000227;Breads&Sweets;Bar-Cafeteria;La Torre , 2;La Gomera;Santa Cruz De Tenerife;San Sebastian De La Gomera;_U;38800;-17.111427;28.091421
